order_id,order_date,product_id,product_name,category,region,channel,quantity,unit_price,discount_pct,revenue,cost,profit,returned,customer_id
500219,2025-08-02,1004,USB-C Hub,Electronics,North America,Website,1,109.12,0.0,109.12,50.08,59.04,0,C01114
500220,2025-03-14,1006,Coffee Maker,Home & Kitchen,Asia Pacific,Website,1,110.15,0.0,110.15,67.43,42.72,0,C01265
500221,2025-10-25,1017,Moisturizer,Beauty,Asia Pacific,Website,1,177.23,0.0,177.23,77.42,99.81,0,C01426
500222,2025-03-06,1002,Bluetooth Speaker,Electronics,Latin America,Website,3,26.25,0.0,78.75,50.1,28.65,0,C01093
500223,2025-01-05,1006,Coffee Maker,Home & Kitchen,Latin America,Mobile App,2,110.15,0.0,220.3,134.86,85.44,0,C01098
500224,2025-03-21,1014,Hoodie,Apparel,Europe,Mobile App,1,71.73,0.05,68.14,49.43,18.71,0,C01123
500225,2025-10-28,1020,Yoga Mat,Sports,Asia Pacific,Mobile App,2,27.52,0.15,46.78,28.3,18.48,0,C01715
500226,2025-07-05,1011,Jeans,Apparel,Latin America,Website,1,48.52,0.0,48.52,26.91,21.61,0,C01139
500227,2025-08-29,1009,Vacuum Cleaner,Home & Kitchen,Asia Pacific,Website,1,64.34,0.1,57.91,37.4,20.51,1,C00464
500228,2024-09-08,1012,Jacket,Apparel,North America,Website,1,88.76,0.0,88.76,39.21,49.55,0,C01048
500229,2025-04-06,1015,Face Serum,Beauty,Europe,Mobile App,1,80.28,0.0,80.28,50.57,29.71,0,C01373
500230,2025-08-06,1022,Running Shoes,Sports,Middle East,Mobile App,1,51.96,0.0,51.96,24.41,27.55,0,C00597
500231,2024-12-10,1020,Yoga Mat,Sports,North America,Website,2,27.52,0.1,49.54,28.3,21.24,0,C00895
500232,2024-11-28,1014,Hoodie,Apparel,Europe,Website,1,71.73,0.05,68.14,49.43,18.71,0,C01103
500233,2024-12-29,1014,Hoodie,Apparel,Asia Pacific,Website,2,71.73,0.0,143.46,98.86,44.6,1,C01720
500234,2025-09-02,1020,Yoga Mat,Sports,Asia Pacific,Mobile App,3,27.52,0.0,82.56,42.45,40.11,0,C00273
500235,2025-06-13,1008,Cookware Set,Home & Kitchen,Europe,Website,1,55.01,0.1,49.51,27.82,21.69,0,C00848
500236,2025-02-20,1020,Yoga Mat,Sports,Latin America,Mobile App,2,27.52,0.0,55.04,28.3,26.74,0,C00501
500237,2024-09-03,1007,Blender,Home & Kitchen,Latin America,Mobile App,1,29.86,0.05,28.37,18.64,9.73,0,C00079
500238,2025-05-17,1004,USB-C Hub,Electronics,Latin America,Mobile App,1,109.12,0.0,109.12,50.08,59.04,0,C01706
500239,2024-04-05,1010,T-Shirt,Apparel,Asia Pacific,Website,1,79.05,0.0,79.05,50.89,28.16,0,C01144
500240,2025-12-09,1005,Air Fryer,Home & Kitchen,Europe,Website,1,16.13,0.0,16.13,6.54,9.59,0,C01038
500241,2025-08-18,1015,Face Serum,Beauty,Asia Pacific,Website,2,80.28,0.0,160.56,101.14,59.42,0,C00787
500242,2025-06-27,1017,Moisturizer,Beauty,Asia Pacific,Website,1,177.23,0.0,177.23,77.42,99.81,0,C00487
500243,2025-07-17,1024,Resistance Bands,Sports,Asia Pacific,Website,2,73.75,0.0,147.5,92.0,55.5,0,C01752
500244,2025-04-09,1023,Water Bottle,Sports,Asia Pacific,Website,3,55.97,0.0,167.91,85.14,82.77,0,C01533
500245,2024-08-24,1022,Running Shoes,Sports,North America,Mobile App,2,51.96,0.0,103.92,48.82,55.1,0,C00529
500246,2024-11-19,1003,Laptop Stand,Electronics,North America,Mobile App,1,22.02,0.0,22.02,9.36,12.66,0,C01421
500247,2025-12-07,1012,Jacket,Apparel,Europe,Website,2,88.76,0.0,177.52,78.42,99.1,0,C00460
500248,2025-05-10,1004,USB-C Hub,Electronics,Asia Pacific,Mobile App,1,109.12,0.0,109.12,50.08,59.04,1,C01272
500249,2025-06-21,1007,Blender,Home & Kitchen,Middle East,Website,1,29.86,0.0,29.86,18.64,11.22,0,C01237
500250,2024-04-12,1008,Cookware Set,Home & Kitchen,Europe,Website,1,55.01,0.0,55.01,27.82,27.19,0,C01066
500251,2025-01-04,1019,Sunscreen,Beauty,Europe,Website,3,106.12,0.0,318.36,168.96,149.4,0,C01282
500252,2025-12-26,1000,Wireless Earbuds,Electronics,Middle East,Website,1,80.93,0.0,80.93,33.09,47.84,0,C01644
500253,2024-02-16,1002,Bluetooth Speaker,Electronics,North America,Mobile App,1,26.25,0.0,26.25,16.7,9.55,0,C00284
500254,2025-12-15,1015,Face Serum,Beauty,Europe,Mobile App,1,80.28,0.0,80.28,50.57,29.71,0,C00221
500255,2025-05-17,1016,Shampoo,Beauty,North America,Marketplace,1,24.14,0.0,24.14,9.88,14.26,0,C00772
500256,2025-08-10,1003,Laptop Stand,Electronics,Asia Pacific,Website,2,22.02,0.0,44.04,18.72,25.32,0,C00836
500257,2025-03-27,1018,Lipstick,Beauty,Asia Pacific,Website,1,41.98,0.05,39.88,27.85,12.03,0,C01138
500258,2024-02-22,1009,Vacuum Cleaner,Home & Kitchen,Asia Pacific,Marketplace,1,64.34,0.0,64.34,37.4,26.94,0,C00325
500259,2025-05-04,1001,Smart Watch,Electronics,North America,Mobile App,2,123.31,0.0,246.62,119.8,126.82,0,C01469
500260,2025-02-14,1009,Vacuum Cleaner,Home & Kitchen,Latin America,Website,3,64.34,0.0,193.02,112.2,80.82,0,C00694
500261,2025-10-06,1003,Laptop Stand,Electronics,North America,Website,1,22.02,0.2,17.62,9.36,8.26,1,C01395
500262,2025-07-30,1007,Blender,Home & Kitchen,Asia Pacific,Website,1,29.86,0.1,26.87,18.64,8.23,0,C01412
500263,2024-09-11,1010,T-Shirt,Apparel,North America,Mobile App,1,79.05,0.0,79.05,50.89,28.16,0,C00795
500264,2025-03-02,1007,Blender,Home & Kitchen,Middle East,Mobile App,2,29.86,0.0,59.72,37.28,22.44,0,C01062
500265,2025-09-25,1000,Wireless Earbuds,Electronics,Europe,Mobile App,2,80.93,0.0,161.86,66.18,95.68,0,C01375
500266,2025-01-24,1014,Hoodie,Apparel,Latin America,Marketplace,1,71.73,0.0,71.73,49.43,22.3,0,C00314
500267,2024-10-31,1020,Yoga Mat,Sports,Middle East,Marketplace,1,27.52,0.0,27.52,14.15,13.37,0,C01755
500268,2024-11-08,1006,Coffee Maker,Home & Kitchen,Middle East,Mobile App,1,110.15,0.0,110.15,67.43,42.72,0,C01785
500269,2025-09-16,1016,Shampoo,Beauty,North America,Marketplace,1,24.14,0.0,24.14,9.88,14.26,0,C00640
500270,2024-07-31,1015,Face Serum,Beauty,Europe,Website,1,80.28,0.15,68.24,50.57,17.67,0,C01115
500271,2024-03-24,1020,Yoga Mat,Sports,Europe,Website,1,27.52,0.0,27.52,14.15,13.37,0,C01324
500272,2025-07-19,1021,Dumbbells,Sports,North America,Website,1,18.19,0.0,18.19,7.58,10.61,0,C00550
500273,2025-02-22,1012,Jacket,Apparel,Latin America,Mobile App,1,88.76,0.0,88.76,39.21,49.55,0,C01135
500274,2025-04-26,1019,Sunscreen,Beauty,Asia Pacific,Website,1,106.12,0.0,106.12,56.32,49.8,0,C00838
500275,2024-10-22,1008,Cookware Set,Home & Kitchen,Asia Pacific,Mobile App,2,55.01,0.0,110.02,55.64,54.38,0,C00358
500276,2025-04-09,1002,Bluetooth Speaker,Electronics,North America,Mobile App,3,26.25,0.0,78.75,50.1,28.65,0,C00614
500277,2024-09-27,1014,Hoodie,Apparel,Middle East,Mobile App,1,71.73,0.0,71.73,49.43,22.3,0,C00665
500278,2024-07-21,1012,Jacket,Apparel,Latin America,Website,1,88.76,0.05,84.32,39.21,45.11,0,C01240
500279,2024-08-18,1016,Shampoo,Beauty,Europe,Marketplace,1,24.14,0.0,24.14,9.88,14.26,1,C00297
500280,2024-05-25,1019,Sunscreen,Beauty,North America,Website,1,106.12,0.0,106.12,56.32,49.8,0,C00439
500281,2024-11-10,1009,Vacuum Cleaner,Home & Kitchen,Middle East,Mobile App,1,64.34,0.0,64.34,37.4,26.94,0,C01360
500282,2025-08-05,1023,Water Bottle,Sports,Asia Pacific,Website,1,55.97,0.0,55.97,28.38,27.59,0,C01783
500283,2025-04-24,1014,Hoodie,Apparel,Asia Pacific,Mobile App,1,71.73,0.0,71.73,49.43,22.3,0,C00335
500284,2024-10-05,1020,Yoga Mat,Sports,Middle East,Mobile App,1,27.52,0.0,27.52,14.15,13.37,0,C01122
500285,2025-03-24,1003,Laptop Stand,Electronics,North America,Mobile App,1,22.02,0.2,17.62,9.36,8.26,0,C01417
500286,2025-03-18,1003,Laptop Stand,Electronics,Asia Pacific,Mobile App,1,22.02,0.1,19.82,9.36,10.46,0,C00188
500287,2024-01-27,1018,Lipstick,Beauty,North America,Website,1,41.98,0.1,37.78,27.85,9.93,1,C01139
500288,2025-11-21,1015,Face Serum,Beauty,Middle East,Mobile App,1,80.28,0.1,72.25,50.57,21.68,0,C00534
500289,2024-01-22,1007,Blender,Home & Kitchen,Asia Pacific,Mobile App,1,29.86,0.05,28.37,18.64,9.73,0,C01783
500290,2024-06-28,1003,Laptop Stand,Electronics,Latin America,Mobile App,1,22.02,0.15,18.72,9.36,9.36,0,C01058
500291,2025-03-28,1007,Blender,Home & Kitchen,Asia Pacific,Website,1,29.86,0.0,29.86,18.64,11.22,0,C01744
500292,2025-08-22,1020,Yoga Mat,Sports,Latin America,Mobile App,1,27.52,0.2,22.02,14.15,7.87,0,C01792
500293,2025-05-18,1018,Lipstick,Beauty,North America,Website,1,41.98,0.0,41.98,27.85,14.13,1,C00069
500294,2025-02-22,1003,Laptop Stand,Electronics,Asia Pacific,Website,2,22.02,0.0,44.04,18.72,25.32,0,C00861
500295,2024-04-17,1007,Blender,Home & Kitchen,Europe,Website,1,29.86,0.1,26.87,18.64,8.23,0,C00821
500296,2025-12-11,1020,Yoga Mat,Sports,Latin America,Website,2,27.52,0.0,55.04,28.3,26.74,0,C00214
500297,2025-02-14,1024,Resistance Bands,Sports,Middle East,Website,3,73.75,0.0,221.25,138.0,83.25,0,C01717
500298,2024-03-31,1018,Lipstick,Beauty,Asia Pacific,Website,2,41.98,0.0,83.96,55.7,28.26,0,C00445
500299,2024-04-28,1022,Running Shoes,Sports,Latin America,Marketplace,1,51.96,0.0,51.96,24.41,27.55,0,C00103
500300,2024-01-02,1013,Sneakers,Apparel,Middle East,Website,1,39.27,0.0,39.27,19.98,19.29,0,C01133
500301,2024-02-25,1001,Smart Watch,Electronics,Europe,Mobile App,1,123.31,0.0,123.31,59.9,63.41,0,C01643
500302,2025-09-29,1009,Vacuum Cleaner,Home & Kitchen,Latin America,Mobile App,1,64.34,0.05,61.12,37.4,23.72,0,C00935
500303,2024-02-22,1018,Lipstick,Beauty,Europe,Website,1,41.98,0.0,41.98,27.85,14.13,0,C00243
500304,2024-05-14,1004,USB-C Hub,Electronics,Asia Pacific,Website,1,109.12,0.05,103.66,50.08,53.58,0,C01314
500305,2025-12-16,1020,Yoga Mat,Sports,Latin America,Website,1,27.52,0.05,26.14,14.15,11.99,0,C00118
500306,2025-10-07,1010,T-Shirt,Apparel,Middle East,Mobile App,1,79.05,0.2,63.24,50.89,12.35,0,C01136
500307,2025-12-27,1021,Dumbbells,Sports,Europe,Website,1,18.19,0.0,18.19,7.58,10.61,0,C00793
500308,2024-01-15,1020,Yoga Mat,Sports,Middle East,Website,2,27.52,0.0,55.04,28.3,26.74,0,C00763
500309,2024-08-18,1003,Laptop Stand,Electronics,North America,Website,1,22.02,0.1,19.82,9.36,10.46,0,C01593
500310,2024-04-30,1010,T-Shirt,Apparel,Europe,Website,1,79.05,0.1,71.14,50.89,20.25,0,C00308
500311,2024-10-25,1018,Lipstick,Beauty,Middle East,Mobile App,2,41.98,0.0,83.96,55.7,28.26,1,C01470
500312,2025-03-01,1008,Cookware Set,Home & Kitchen,Latin America,Marketplace,2,55.01,0.0,110.02,55.64,54.38,0,C00640
500313,2024-09-06,1005,Air Fryer,Home & Kitchen,Latin America,Mobile App,1,16.13,0.0,16.13,6.54,9.59,0,C01164
500314,2025-01-27,1003,Laptop Stand,Electronics,Europe,Marketplace,1,22.02,0.0,22.02,9.36,12.66,0,C00977
500315,2025-06-04,1005,Air Fryer,Home & Kitchen,Europe,Marketplace,1,16.13,0.0,16.13,6.54,9.59,0,C00913
500316,2024-10-09,1013,Sneakers,Apparel,Latin America,Website,1,39.27,0.0,39.27,19.98,19.29,0,C00394
500317,2025-06-03,1009,Vacuum Cleaner,Home & Kitchen,Asia Pacific,Mobile App,1,64.34,0.0,64.34,37.4,26.94,0,C01014
500318,2024-10-16,1012,Jacket,Apparel,Asia Pacific,Mobile App,3,88.76,0.05,252.97,117.63,135.34,0,C00267
500319,2025-08-16,1013,Sneakers,Apparel,Latin America,Marketplace,1,39.27,0.0,39.27,19.98,19.29,0,C00839
500320,2025-04-02,1001,Smart Watch,Electronics,Middle East,Website,2,123.31,0.05,234.29,119.8,114.49,0,C01104
500321,2024-12-06,1009,Vacuum Cleaner,Home & Kitchen,Middle East,Mobile App,1,64.34,0.1,57.91,37.4,20.51,0,C01534
500322,2025-01-21,1014,Hoodie,Apparel,Latin America,Marketplace,1,71.73,0.0,71.73,49.43,22.3,0,C00139
500323,2024-07-12,1011,Jeans,Apparel,Europe,Mobile App,1,48.52,0.0,48.52,26.91,21.61,0,C00717
500324,2024-08-27,1005,Air Fryer,Home & Kitchen,Latin America,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00141
500325,2025-04-29,1001,Smart Watch,Electronics,Latin America,Website,1,123.31,0.0,123.31,59.9,63.41,0,C00454
500326,2025-11-10,1006,Coffee Maker,Home & Kitchen,Europe,Website,3,110.15,0.0,330.45,202.29,128.16,0,C00268
500327,2024-02-07,1019,Sunscreen,Beauty,Europe,Mobile App,1,106.12,0.0,106.12,56.32,49.8,0,C00604
500328,2025-08-27,1012,Jacket,Apparel,Asia Pacific,Marketplace,1,88.76,0.1,79.88,39.21,40.67,0,C01597
500329,2025-03-26,1008,Cookware Set,Home & Kitchen,North America,Mobile App,1,55.01,0.0,55.01,27.82,27.19,0,C01590
500330,2025-04-12,1003,Laptop Stand,Electronics,North America,Mobile App,2,22.02,0.0,44.04,18.72,25.32,0,C00802
500331,2025-02-23,1011,Jeans,Apparel,Europe,Website,1,48.52,0.1,43.67,26.91,16.76,0,C01361
500332,2024-09-28,1005,Air Fryer,Home & Kitchen,Asia Pacific,Mobile App,2,16.13,0.05,30.65,13.08,17.57,0,C00393
500333,2025-02-11,1012,Jacket,Apparel,North America,Marketplace,1,88.76,0.0,88.76,39.21,49.55,0,C01544
500334,2025-11-21,1021,Dumbbells,Sports,Middle East,Website,2,18.19,0.15,30.92,15.16,15.76,0,C00545
500335,2024-11-20,1008,Cookware Set,Home & Kitchen,Latin America,Marketplace,1,55.01,0.0,55.01,27.82,27.19,0,C01519
500336,2024-02-06,1011,Jeans,Apparel,Middle East,Website,2,48.52,0.15,82.48,53.82,28.66,0,C01302
500337,2025-10-08,1010,T-Shirt,Apparel,Asia Pacific,Marketplace,3,79.05,0.15,201.58,152.67,48.91,0,C00842
500338,2024-04-02,1007,Blender,Home & Kitchen,Latin America,Marketplace,1,29.86,0.0,29.86,18.64,11.22,0,C00159
500339,2025-10-10,1017,Moisturizer,Beauty,North America,Website,1,177.23,0.0,177.23,77.42,99.81,0,C00382
500340,2025-12-11,1004,USB-C Hub,Electronics,Asia Pacific,Marketplace,1,109.12,0.1,98.21,50.08,48.13,0,C01305
500341,2024-02-17,1000,Wireless Earbuds,Electronics,Asia Pacific,Mobile App,1,80.93,0.0,80.93,33.09,47.84,0,C01776
500342,2024-10-27,1017,Moisturizer,Beauty,Asia Pacific,Website,2,177.23,0.0,354.46,154.84,199.62,0,C01594
500343,2024-05-29,1021,Dumbbells,Sports,Europe,Mobile App,1,18.19,0.0,18.19,7.58,10.61,0,C00955
500344,2025-08-02,1022,Running Shoes,Sports,Europe,Website,2,51.96,0.0,103.92,48.82,55.1,0,C00825
500345,2024-03-21,1006,Coffee Maker,Home & Kitchen,Middle East,Marketplace,1,110.15,0.0,110.15,67.43,42.72,0,C00376
500346,2025-09-26,1012,Jacket,Apparel,Europe,Website,2,88.76,0.0,177.52,78.42,99.1,0,C01215
500347,2025-08-20,1006,Coffee Maker,Home & Kitchen,Europe,Website,2,110.15,0.2,176.24,134.86,41.38,0,C01599
500348,2025-10-15,1006,Coffee Maker,Home & Kitchen,Asia Pacific,Website,1,110.15,0.1,99.14,67.43,31.71,0,C01424
500349,2025-11-13,1012,Jacket,Apparel,North America,Marketplace,1,88.76,0.0,88.76,39.21,49.55,0,C01127
500350,2025-04-21,1002,Bluetooth Speaker,Electronics,Asia Pacific,Mobile App,1,26.25,0.0,26.25,16.7,9.55,1,C00204
500351,2024-06-10,1017,Moisturizer,Beauty,North America,Website,1,177.23,0.05,168.37,77.42,90.95,0,C00109
500352,2024-12-19,1008,Cookware Set,Home & Kitchen,Middle East,Website,4,55.01,0.05,209.04,111.28,97.76,0,C00803
500353,2025-03-10,1022,Running Shoes,Sports,Asia Pacific,Website,2,51.96,0.0,103.92,48.82,55.1,0,C00934
500354,2024-11-05,1015,Face Serum,Beauty,Europe,Marketplace,1,80.28,0.0,80.28,50.57,29.71,0,C01373
500355,2025-05-09,1021,Dumbbells,Sports,North America,Website,2,18.19,0.0,36.38,15.16,21.22,0,C01638
500356,2025-08-08,1023,Water Bottle,Sports,Asia Pacific,Mobile App,1,55.97,0.2,44.78,28.38,16.4,0,C01404
500357,2025-12-17,1020,Yoga Mat,Sports,Asia Pacific,Website,2,27.52,0.15,46.78,28.3,18.48,0,C00626
500358,2025-11-05,1020,Yoga Mat,Sports,Latin America,Website,1,27.52,0.1,24.77,14.15,10.62,0,C01750
500359,2025-08-02,1010,T-Shirt,Apparel,North America,Marketplace,1,79.05,0.0,79.05,50.89,28.16,0,C00988
500360,2025-05-23,1003,Laptop Stand,Electronics,Asia Pacific,Mobile App,1,22.02,0.2,17.62,9.36,8.26,0,C01169
500361,2024-08-23,1015,Face Serum,Beauty,Middle East,Mobile App,1,80.28,0.0,80.28,50.57,29.71,1,C01750
500362,2024-08-12,1007,Blender,Home & Kitchen,Europe,Mobile App,1,29.86,0.0,29.86,18.64,11.22,0,C01763
500363,2025-11-25,1006,Coffee Maker,Home & Kitchen,Europe,Mobile App,1,110.15,0.0,110.15,67.43,42.72,0,C01451
500364,2025-10-04,1013,Sneakers,Apparel,North America,Website,1,39.27,0.0,39.27,19.98,19.29,0,C00573
500365,2025-03-27,1016,Shampoo,Beauty,North America,Mobile App,1,24.14,0.0,24.14,9.88,14.26,0,C00766
500366,2024-05-14,1005,Air Fryer,Home & Kitchen,North America,Marketplace,1,16.13,0.05,15.32,6.54,8.78,0,C01652
500367,2024-11-30,1012,Jacket,Apparel,Latin America,Website,1,88.76,0.15,75.45,39.21,36.24,0,C00241
500368,2024-05-15,1011,Jeans,Apparel,Middle East,Marketplace,4,48.52,0.2,155.26,107.64,47.62,0,C01710
500369,2025-01-09,1020,Yoga Mat,Sports,Middle East,Mobile App,1,27.52,0.05,26.14,14.15,11.99,0,C01503
500370,2024-10-06,1003,Laptop Stand,Electronics,Europe,Website,1,22.02,0.0,22.02,9.36,12.66,0,C01121
500371,2025-05-08,1022,Running Shoes,Sports,Asia Pacific,Mobile App,1,51.96,0.0,51.96,24.41,27.55,0,C01086
500372,2024-12-12,1005,Air Fryer,Home & Kitchen,North America,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00416
500373,2024-03-18,1022,Running Shoes,Sports,Europe,Mobile App,3,51.96,0.0,155.88,73.23,82.65,0,C00264
500374,2024-08-19,1017,Moisturizer,Beauty,Latin America,Marketplace,3,177.23,0.0,531.69,232.26,299.43,0,C01616
500375,2025-07-24,1009,Vacuum Cleaner,Home & Kitchen,Asia Pacific,Website,2,64.34,0.2,102.94,74.8,28.14,0,C01462
500376,2025-02-08,1010,T-Shirt,Apparel,North America,Website,1,79.05,0.15,67.19,50.89,16.3,1,C01293
500377,2024-05-06,1022,Running Shoes,Sports,Latin America,Website,1,51.96,0.0,51.96,24.41,27.55,0,C00919
500378,2025-11-19,1010,T-Shirt,Apparel,Asia Pacific,Mobile App,2,79.05,0.0,158.1,101.78,56.32,0,C01495
500379,2025-10-15,1019,Sunscreen,Beauty,Asia Pacific,Website,1,106.12,0.15,90.2,56.32,33.88,0,C00740
500380,2024-08-27,1001,Smart Watch,Electronics,Latin America,Website,1,123.31,0.0,123.31,59.9,63.41,0,C00673
500381,2025-07-28,1016,Shampoo,Beauty,Asia Pacific,Marketplace,4,24.14,0.0,96.56,39.52,57.04,0,C01320
500382,2024-08-14,1002,Bluetooth Speaker,Electronics,North America,Mobile App,2,26.25,0.0,52.5,33.4,19.1,0,C01509
500383,2025-04-20,1010,T-Shirt,Apparel,Asia Pacific,Mobile App,1,79.05,0.0,79.05,50.89,28.16,0,C01293
500384,2024-04-29,1003,Laptop Stand,Electronics,Europe,Website,1,22.02,0.0,22.02,9.36,12.66,0,C00431
500385,2024-02-08,1004,USB-C Hub,Electronics,Asia Pacific,Marketplace,1,109.12,0.05,103.66,50.08,53.58,0,C00325
500386,2024-04-28,1005,Air Fryer,Home & Kitchen,North America,Website,2,16.13,0.0,32.26,13.08,19.18,0,C00076
500387,2025-07-04,1009,Vacuum Cleaner,Home & Kitchen,Europe,Website,1,64.34,0.1,57.91,37.4,20.51,0,C01168
500388,2025-01-14,1021,Dumbbells,Sports,Middle East,Website,1,18.19,0.0,18.19,7.58,10.61,0,C00646
500389,2024-06-07,1023,Water Bottle,Sports,Latin America,Mobile App,1,55.97,0.0,55.97,28.38,27.59,0,C01498
500390,2025-05-16,1007,Blender,Home & Kitchen,Middle East,Website,1,29.86,0.0,29.86,18.64,11.22,0,C01002
500391,2024-10-13,1003,Laptop Stand,Electronics,North America,Mobile App,1,22.02,0.0,22.02,9.36,12.66,0,C00396
500392,2024-08-10,1008,Cookware Set,Home & Kitchen,Latin America,Website,2,55.01,0.0,110.02,55.64,54.38,0,C01718
500393,2024-08-29,1000,Wireless Earbuds,Electronics,Asia Pacific,Website,1,80.93,0.1,72.84,33.09,39.75,0,C00762
500394,2025-12-03,1012,Jacket,Apparel,Asia Pacific,Mobile App,1,88.76,0.0,88.76,39.21,49.55,0,C00269
500395,2025-10-22,1022,Running Shoes,Sports,Asia Pacific,Website,4,51.96,0.0,207.84,97.64,110.2,0,C00816
500396,2024-10-09,1017,Moisturizer,Beauty,Europe,Marketplace,1,177.23,0.0,177.23,77.42,99.81,0,C00162
500397,2025-04-10,1013,Sneakers,Apparel,North America,Mobile App,2,39.27,0.0,78.54,39.96,38.58,0,C00229
500398,2025-10-19,1019,Sunscreen,Beauty,Middle East,Marketplace,3,106.12,0.0,318.36,168.96,149.4,0,C01799
500399,2024-02-21,1004,USB-C Hub,Electronics,Asia Pacific,Website,2,109.12,0.0,218.24,100.16,118.08,0,C01119
500400,2024-05-08,1004,USB-C Hub,Electronics,Middle East,Website,1,109.12,0.0,109.12,50.08,59.04,0,C00818
500401,2025-07-21,1020,Yoga Mat,Sports,Europe,Mobile App,1,27.52,0.0,27.52,14.15,13.37,0,C01085
500402,2024-08-26,1020,Yoga Mat,Sports,Asia Pacific,Mobile App,1,27.52,0.15,23.39,14.15,9.24,0,C01113
500403,2025-09-02,1020,Yoga Mat,Sports,North America,Website,1,27.52,0.1,24.77,14.15,10.62,0,C00349
500404,2024-05-28,1019,Sunscreen,Beauty,Europe,Mobile App,3,106.12,0.0,318.36,168.96,149.4,0,C01340
500405,2024-06-27,1011,Jeans,Apparel,North America,Mobile App,1,48.52,0.0,48.52,26.91,21.61,0,C00266
500406,2024-01-27,1003,Laptop Stand,Electronics,Europe,Website,3,22.02,0.05,62.76,28.08,34.68,0,C01204
500407,2024-08-31,1010,T-Shirt,Apparel,Middle East,Website,2,79.05,0.15,134.38,101.78,32.6,1,C00890
500408,2024-06-27,1005,Air Fryer,Home & Kitchen,Asia Pacific,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00841
500409,2025-03-07,1022,Running Shoes,Sports,Middle East,Website,1,51.96,0.0,51.96,24.41,27.55,1,C01586
500410,2024-03-06,1013,Sneakers,Apparel,Latin America,Website,4,39.27,0.0,157.08,79.92,77.16,0,C00323
500411,2025-01-05,1017,Moisturizer,Beauty,Middle East,Mobile App,1,177.23,0.0,177.23,77.42,99.81,0,C00984
500412,2025-04-07,1014,Hoodie,Apparel,Middle East,Website,1,71.73,0.0,71.73,49.43,22.3,0,C00235
500413,2025-09-21,1012,Jacket,Apparel,North America,Mobile App,2,88.76,0.0,177.52,78.42,99.1,0,C00554
500414,2025-11-05,1001,Smart Watch,Electronics,Middle East,Website,1,123.31,0.0,123.31,59.9,63.41,0,C00221
500415,2025-10-20,1021,Dumbbells,Sports,North America,Website,2,18.19,0.0,36.38,15.16,21.22,0,C00937
500416,2025-05-05,1001,Smart Watch,Electronics,Latin America,Website,1,123.31,0.0,123.31,59.9,63.41,0,C00557
500417,2024-04-20,1003,Laptop Stand,Electronics,Latin America,Mobile App,1,22.02,0.2,17.62,9.36,8.26,0,C01521
500418,2025-03-30,1010,T-Shirt,Apparel,North America,Marketplace,1,79.05,0.0,79.05,50.89,28.16,0,C00347
500419,2024-11-25,1017,Moisturizer,Beauty,Middle East,Website,2,177.23,0.0,354.46,154.84,199.62,0,C01488
500420,2024-05-09,1012,Jacket,Apparel,Asia Pacific,Mobile App,1,88.76,0.0,88.76,39.21,49.55,0,C01032
500421,2025-08-22,1011,Jeans,Apparel,Middle East,Mobile App,2,48.52,0.0,97.04,53.82,43.22,0,C00976
500422,2025-01-25,1001,Smart Watch,Electronics,Middle East,Mobile App,1,123.31,0.05,117.14,59.9,57.24,0,C01284
500423,2025-04-09,1012,Jacket,Apparel,Middle East,Mobile App,2,88.76,0.0,177.52,78.42,99.1,0,C00063
500424,2024-04-11,1009,Vacuum Cleaner,Home & Kitchen,North America,Marketplace,1,64.34,0.05,61.12,37.4,23.72,0,C00328
500425,2025-10-28,1010,T-Shirt,Apparel,Middle East,Mobile App,1,79.05,0.0,79.05,50.89,28.16,0,C00828
500426,2024-08-08,1001,Smart Watch,Electronics,Latin America,Website,1,123.31,0.0,123.31,59.9,63.41,0,C00572
500427,2024-08-21,1023,Water Bottle,Sports,Latin America,Website,3,55.97,0.2,134.33,85.14,49.19,0,C01565
